,ROI 41,ROI 48,ROI 49
47,0.008820323978844996,0.022863295381928023,0.036165782041058
48,0.0029381385680289918,0.027685159891183003,0.027326624965663987
49,0.007845709037416992,0.026721461148677017,0.03855900561614001
50,0.011760696637181989,0.024385124688441007,0.0276241467452
51,0.007712130604996009,0.02566550165478501,0.036746202859953
52,0.008415025892255013,0.03172999241013802,0.032952476771234
53,0.010781687980121996,0.02545562726553402,0.031084645728187005
54,0.009157984457807994,0.026491343346244006,0.03334214129501101
55,0.004080754610088999,0.025995640732517006,0.032859086094847
56,0.003929421120366011,0.027044468134475003,0.03593029804827
57,0.011802343910450014,0.02793835194288602,0.030948432107026996
58,0.006518432199560997,0.029044036735552003,0.03138827392426599
59,0.010074577557738995,0.02661240947691801,0.03412365514905499
60,0.007550123350335003,0.02565939733869002,0.03684987072586399
61,0.011901095160356007,0.026715812764015023,0.03520935720106699
62,0.01034747439946701,0.027241209900987023,0.033280461956230994
63,0.007291886170328998,0.024608113996924003,0.034774367529667005
64,0.005619164320948,0.03105289086823701,0.03349952666891401
65,0.012482075643298007,0.026182640539927998,0.035599143474982
66,0.00845216656058001,0.03276423972935302,0.03728244397143299
67,0.014197418597207995,0.02873850528331401,0.03676571670467599
68,0.013210692747506997,0.034670634068941025,0.03390319854771201
69,0.021516805093767993,0.030110956155682017,0.03318397494837999
70,0.011530009576885991,0.032846769574888024,0.036751615285761985
71,0.015162633725883001,0.030614059589794018,0.035987158592583
72,0.017192374499653995,0.031604882745768004,0.039046811149577004
73,0.014458728927816994,0.032821999412845,0.03319743443814299
74,0.01845725508117399,0.030385528477723023,0.032162156250469004
75,0.017414116410349012,0.035282782125791,0.037563678556425006
76,0.022144967500559998,0.03330115922110902,0.031706224245883985
77,0.01762619185348699,0.029818687817038003,0.03491206643506001
78,0.019025381263437002,0.029292367153981008,0.03409593312071599
79,0.020002458739139,0.032510122906449,0.031842412687801
80,0.015083695786025003,0.032642169671264015,0.03600931054279399
81,0.022342847679019007,0.027635947602345,0.041027808310831
82,0.023548922204286005,0.031747417601537015,0.031154603134279008
83,0.026635131603685996,0.032209680182629014,0.03880618683223999
84,0.031266863721711,0.032339231260269025,0.037341377374564
85,0.040442979018251,0.025742432399630005,0.035760209611617993
86,0.04745813737311799,0.03277280284134801,0.035183877349338005
87,0.05116820518760801,0.02818709588606802,0.03340135628407201
88,0.05414035971005601,0.02977911421007101,0.03342246863682899
89,0.069564636997896,0.030281545242508007,0.033855729527317
90,0.07319396761826799,0.030841422153504022,0.033516572397204986
91,0.081594166608218,0.031678070618262,0.026526893814028008
92,0.11911072179321702,0.02884262144449501,0.03663365648077199
93,0.191779152768439,0.033550835756194025,0.036208409633225996
94,0.32278062549875103,0.03664194328365902,0.036183689109518
95,0.373236932936121,0.03474501735015101,0.031141241847399997
96,0.328330645890094,0.03464808204330802,0.036270508496968
97,0.295041565760401,0.03235037027930501,0.038698697591601994
98,0.277818803584457,0.03143057398398802,0.037985367217216987
99,0.269802126063407,0.036917528299163005,0.03058881474838801
100,0.24459933520361699,0.030581295766686,0.031457125497503985
101,0.22058975644128997,0.037274291948837024,0.03732470817122899
102,0.20390283100970902,0.034244945470914,0.03603725933746599
103,0.178141115737317,0.03561527707742801,0.03851468812740999
104,0.170579469803113,0.03015522620275002,0.037048788540884
105,0.161603794423413,0.027010654721296018,0.030799945144355995
106,0.16462403810725101,0.03505699249229502,0.037041411578406985
107,0.16241141249262497,0.032489191143875024,0.038881563567622984
108,0.173710312410714,0.031180810257150998,0.039703280662733986
109,0.196046297687139,0.031992327242990004,0.04138888129000701
110,0.21362216573572101,0.03668744359853701,0.04367782347010299
111,0.231818410418639,0.03544477575458502,0.053682973901962
112,0.267410572050648,0.033915668105196,0.053137102637617006
113,0.251014555916202,0.030612674667813006,0.050929681463631
114,0.256700945484908,0.032960513200324004,0.050841113089898
115,0.254636674024858,0.033058258566945,0.052101175428986984
116,0.24333351812014198,0.037223722557258004,0.058074548419979
117,0.23915395473101703,0.035740707584271,0.053759959096324
118,0.229275409583043,0.035038599457845016,0.055085900709007984
119,0.23409362290041502,0.038744553478925,0.061470541343199986
120,0.230693096785079,0.041420158902022025,0.065921591969794
121,0.24238988456739402,0.03831753684952702,0.073442016672458
122,0.24246802298186798,0.03809843828571402,0.077242129517275
123,0.23375581319261102,0.03649703549918801,0.08971973220753299
124,0.208741351089535,0.037550033175067,0.112136861222907
125,0.171122699111864,0.03777695268094802,0.12936504806283
126,0.166659520179251,0.035328661866767,0.15808462868372603
127,0.137767840841577,0.03419553601361802,0.222122609760172
128,0.14159879610735898,0.03039039302812202,0.267179905332023
129,0.13109529534026398,0.03848063907244201,0.291390325001893
130,0.15388966727617198,0.03648556842627701,0.28775471314589
131,0.15859200000670998,0.03607518556411002,0.270325380346003
132,0.20190329898717002,0.03696429796863401,0.253717563210889
133,0.22830947183650802,0.03673836524521701,0.224215233528044
134,0.22240269747535402,0.03343280273767002,0.218483190585553
135,0.204786747803677,0.03619109571725601,0.19491420507371798
136,0.20434055100359,0.034294441146778015,0.17353138948429897
137,0.18611507550033102,0.042257212441159014,0.190231149570246
138,0.17661439833881198,0.044237777278402,0.18270180979046702
139,0.19689800344407699,0.04273146522806101,0.182836183009288
140,0.203002381508275,0.04620087874432702,0.17032834369696398
141,0.22001371734963499,0.05032074063847802,0.15741001892371498
142,0.225490647514216,0.05788944709839902,0.168986835012989
143,0.23994587095839598,0.072165960565648,0.16106054515832202
144,0.24422872889691,0.11909949152418203,0.20005298001322802
145,0.22892080974157902,0.348779150701736,0.213954171685733
146,0.227958890763783,0.407457419359964,0.238725242547773
147,0.227201651924894,0.388341264261489,0.263797540333825
148,0.227835566637907,0.36454013951095104,0.244173151934921
149,0.23329607948499997,0.32766293758228804,0.228028605573186
150,0.255853193367751,0.288467716580305,0.20445017871724802
151,0.23727178175152402,0.26434615421478,0.18722733799861202
152,0.24842975781000398,0.24992302237875902,0.17566569120744902
153,0.24467342044922602,0.235682641214154,0.158328778542143
154,0.25704403762775,0.21846211436234503,0.15392755117916102
155,0.24474524996143898,0.205105893988701,0.13833592253639598
156,0.262583162080594,0.201057572017034,0.148445895033111
157,0.27724578021642,0.17719780443781402,0.14420149192153497
158,0.28002695378681,0.167719407219327,0.158655928085362
159,0.266426083147231,0.15507217537150103,0.18338018138079498
160,0.260880814416534,0.14121446301934604,0.23331209004263398
161,0.260237394624425,0.13272684920722,0.252839851541082
162,0.254008997255958,0.14621665283110902,0.258380642824887
163,0.257825579094232,0.14780655622267802,0.22863833149485302
164,0.24177227196220902,0.145734741734535,0.198517067000947
165,0.24592414251357803,0.14748563105246704,0.180558199983883
166,0.217427574850857,0.156868218633685,0.154807461376038
167,0.216599082051679,0.15130133151228603,0.148854700832175
168,0.20784947641171703,0.15134992699738903,0.132540238805619
169,0.201701277913225,0.15414127450050602,0.11661708094412598
170,0.193834657570929,0.16550778699595903,0.10983511139609298
171,0.17987798584890302,0.1705682883938,0.108871355339269
172,0.18324765346746902,0.18848035177968203,0.098153914605969
173,0.174919722582626,0.20223317278109904,0.08595272319598399
174,0.16808110077674798,0.19289398131179303,0.08490307502335201
175,0.16711645117999202,0.18749401297971202,0.080056966713446
176,0.163353328221423,0.171378291577387,0.080066892877903
177,0.161931102767579,0.167676319669757,0.084480818397251
178,0.143956949522349,0.17314605254279902,0.081235656638215
179,0.15709873984759998,0.148865614273896,0.085504812235519
180,0.143052807804946,0.14372472360363903,0.083927234347281
181,0.14459722330515,0.133183242712214,0.090081720644302
182,0.13631692206901702,0.13533735985415202,0.10291027944289499
183,0.12539479794584102,0.13221448035163402,0.12713256144775797
184,0.12958124292705703,0.14889786652119502,0.190325463975013
185,0.12323457570130303,0.17364151225900903,0.334789612699296
186,0.11378201183717201,0.19447408331627802,0.361935638407879
187,0.109555064844014,0.24580846589850103,0.306978443401221
188,0.10265714118035202,0.244241455606394,0.24826261112702303
189,0.10516072440727298,0.227698726894015,0.22031625885720502
190,0.09456683218399398,0.21968600643077302,0.17755451594274202
191,0.08460023833399499,0.204957840883762,0.15424340113886997
192,0.08638522639204499,0.18908595166535003,0.14020081615115998
193,0.08184587180702299,0.183379602628491,0.146035575391526
194,0.083107174875174,0.166837508972756,0.151546891485706
195,0.068756682008839,0.15218550320588803,0.205287436886059
196,0.07101742578456399,0.16044019616564903,0.338892266810369
197,0.06293537667997501,0.173151607591012,0.37399743977924704
198,0.064922799424973,0.254736002614123,0.362864381878238
199,0.059832805202681,0.312022179639028,0.313436725076616
200,0.067015930188528,0.30475447506958103,0.278144425716471
201,0.06621190662318799,0.299810401257195,0.24688687988437003
202,0.05341876945033,0.252640485855793,0.21517772242842298
203,0.056942370487054,0.21670690815440102,0.211016186463519
204,0.056897326769624,0.188049644142808,0.18830841198292597
205,0.050733360455405996,0.158475771821238,0.19131135468170202
206,0.050609985630402005,0.151256920193444,0.198572807858875
207,0.050641719982458006,0.14475962501511502,0.194908456369364
208,0.04871419110170899,0.136645084707183,0.17927633701697798
209,0.04768570025077001,0.14465642907766701,0.16589223526048502
210,0.046275942723500996,0.145624852673292,0.16447882201338299
211,0.042242668514714005,0.13665352865166303,0.155261337188774
212,0.040307067497384996,0.150806831955834,0.15137185841865602
213,0.03933174125067099,0.16858761438742703,0.152147218252849
214,0.03745171700511801,0.167373523822552,0.173586284437526
215,0.03909059223480199,0.18432290663662504,0.17749877653103702
216,0.036228277214293,0.165608093343517,0.225661083354678
217,0.03652689158102901,0.154806826132262,0.29036961591002297
218,0.03484479588327999,0.146834023540441,0.314247843272811
219,0.035469818482018994,0.130662326344738,0.320918918365026
220,0.029279703763799014,0.109871281680402,0.284615371391722
221,0.03385669558419699,0.09808652247097599,0.251809269708705
222,0.031091210876836,0.086441484336647,0.237163047790863
223,0.02951850785155799,0.074651521623845,0.23703314430253297
224,0.028312109986511014,0.07072169897294,0.243929169204137
225,0.02531823434300201,0.05557273936090701,0.261700064501041
226,0.024214160933094003,0.05808572144930402,0.263154400513207
227,0.024768052706914012,0.056114350913672006,0.24487012901264998
228,0.024896957417477994,0.046493690057181014,0.21832223622651198
229,0.019803425226182003,0.043048788882974004,0.184276898128784
230,0.021949754212695988,0.03793673382127502,0.17461695621832102
231,0.020732779795260003,0.03216932800896402,0.184120995647317
232,0.02439242638171399,0.031279671868256004,0.179929654931351
233,0.016992002249380994,0.02665598542084202,0.180635579115687
234,0.013212180898606013,0.023517675953651007,0.17711470041759098
235,0.014369959648113995,0.03089998639685901,0.16993853741474801
236,0.01672057627161999,0.021630089236705008,0.17304817580551102
237,0.017105101165431014,0.023794262637143015,0.20575481830188802
238,0.00930791432018599,0.02057162502707502,0.215193675793992
239,0.011571885990437014,0.023880031531236023,0.22654318875110502
240,0.016947786836639,0.019158025084544006,0.20566762040429498
241,0.012206950565131991,0.028064998002607006,0.19450875002033102
242,0.012530345768252987,0.026644409115266,0.186756333376366
243,0.010671834014835013,0.026197529044321016,0.19580655818382597
244,0.011903219433950007,0.024883230285654007,0.215684577576491
245,0.010682784045435989,0.023809591911150008,0.249302420915598
246,0.012647904329759013,0.028486875069332007,0.245578010066823
247,0.016309644079345015,0.03334160002042802,0.231967402788057
248,0.012215515112375008,0.031845399170226024,0.242423009810192
249,0.013203319373212008,0.033053639526643,0.24367466714518798
250,0.011350957658561006,0.030384021360668007,0.218951274727892
251,0.013378637366495999,0.037151746245108,0.22030278213709498
252,0.011497032001376,0.036459752221049024,0.198182482421577
253,0.009745500992489997,0.044022717532609,0.193593024880023
254,0.008254098488574002,0.03835977500117302,0.18137315770275297
255,0.011769074480180997,0.039024745102930025,0.17109480537392902
256,0.012833425486748012,0.04948903781871902,0.16382118396338602
257,0.008730456354596988,0.04667373738833702,0.16217295336440402
258,0.011461548437026015,0.05440121525990302,0.16365591318874
259,0.01632067307808699,0.05912274061422601,0.163263600554112
260,0.014627274890012004,0.05374012451207,0.17511186610692797
261,0.010932653083497001,0.05727651856205501,0.151529107573055
262,0.013825833239923008,0.05194135262945401,0.14564662606457202
263,0.008084553595924998,0.062668177331792,0.13529814151789699
264,0.010972116017650996,0.054257465409702,0.11942238287400903
265,0.009752016044998008,0.057386714224332,0.11161773126569002
266,0.007971269528296993,0.050109309387082024,0.10464531524141002
267,0.010806486933773007,0.052615289383801,0.09783468207920801
268,0.010251829883124008,0.04321776996851501,0.088786798931143
269,0.010227777749438005,0.04197028328126701,0.07505620576288699
270,0.012115817255260009,0.044509914963416025,0.06569923670671798
271,0.012458109782513993,0.04225400643282401,0.056593163982979006
272,0.009151587278392992,0.040928795921556016,0.04918049060541799
273,0.00900745967128,0.043690623353109,0.044292685861356984
274,0.010269163366984996,0.05028878427696401,0.04018412706105301
275,0.0073290575977930095,0.04555786411648102,0.030992724813372008
276,0.012564277695428006,0.051862046037329024,0.023027089475532003
277,0.0054013167486089975,0.061423043453708,0.02352008802007599
278,0.012160205391413992,0.07090914615701502,0.018041958246164003
279,0.010955826118871997,0.09659368729652101,0.017066375141604
280,0.009330884313373006,0.15728651945483302,0.01569962063532801
281,0.010923239180891997,0.20816968377255402,0.014002224632263
282,0.006187505178124997,0.226278660825664,0.010062198231077985
283,0.004165645997874001,0.23999326286671702,0.012929494524915985
284,0.008526783515873992,0.228231493884001,0.012101511430847006
285,0.01143161209865301,0.20577556491674004,0.00953996255068501
286,0.006548679390277007,0.18793985909711503,0.011017234114280988
287,0.010980804252537002,0.17260693450534503,0.007452721675866997
288,0.008061961881501989,0.16788493104170898,0.011600239333061008
289,0.00487699033893399,0.180432513953158,0.006839069668026998
290,0.011576858413072988,0.19336939691014499,0.010839807469666007
291,0.014363607010724005,0.179651323890004,0.006008856371436999
292,0.008134052950007992,0.20354429172136002,0.011938675716306996
293,0.009654383516921994,0.22172958669898502,0.007213619281170008
294,0.009397273966008007,0.20578736439782802,0.01104599764921399
295,0.008603266908046997,0.22707684375772202,0.007623260371861007
296,0.006667858027437995,0.21454951284941504,0.008358263507733998
297,0.009279199282657996,0.23304973971437404,0.005884813873510003
298,0.010458733273320003,0.21721909493984604,0.005710816554613002
299,0.010691379407041013,0.19179082837545203,0.00864231856286099
300,0.007395917729984991,0.198160138608112,0.0068466984130249875
301,0.005236817333729993,0.20561215882302303,0.00430822682604301
302,0.01054069831544599,0.20811180740583202,0.008274064056718988
303,0.009095407047108012,0.21245911116250898,0.010029899476866
304,0.007985802414918003,0.213130312683821,0.009613846085711003
305,0.007696040092602996,0.21844463666249403,0.009088993320681998
306,0.006545433136094014,0.189204167082075,0.008928328165825006
307,0.007414464668163007,0.186591512796295,0.0023170664224619886
308,0.004981773259852995,0.167032234018,0.007227985017309008
309,0.005933067985504997,0.16535434329572102,0.008560901521909997
310,0.009817215571890997,0.18626669092021603,0.008449848816849986
311,0.011136164548073008,0.195313831507406,0.0030932631939800115
312,0.004601194603365,0.19289120712151203,0.0018697427740949901
313,0.0026744197712489926,0.18982556824066,0.006987468322188994
314,0.008691958689233004,0.186495930786168,0.0078010932358769935
315,0.010384925516991994,0.16694181454762402,0.0006248193460939855
316,0.004848860767293989,0.15070328316418602,0.0019187501082119918
317,0.007560132022848998,0.16596074346261103,0.00544730784286801
318,0.003888965950421014,0.168083813540574,0.005258703255047986
319,0.007631981121372006,0.202079814728164,0.007450893427455002
320,0.0,0.212286439701114,0.005560099411031
321,0.003223646174981998,0.2165543359394,0.009058231560748004
322,0.009882120236037989,0.20279512494267798,0.0034780755858969947
323,0.007089951342100997,0.18671558695534302,0.008151264478128
324,0.0063868438395409954,0.20933109496325103,0.003909083606717989
325,0.005304994655002004,0.220804564563845,0.0009749843351070098
326,0.004337165785018998,0.23979110827607303,0.004462099494227989
327,0.007448907452068998,0.263245803848954,0.004696057907501994
328,0.007997506924444009,0.263076083599317,0.0021074753258359946
329,0.008608401363858015,0.253442026588984,0.006663937148856991
330,0.004465945101384011,0.23673088566711403,0.007317744314781993
331,0.008139259120555992,0.22576460902428602,0.005083832544425987
332,0.006620990624600004,0.21972160380530903,0.010047883852075001
333,0.011375119440045989,0.211035290206864,0.0
334,0.008497833883193001,0.21393177829370302,0.004952765388805985
335,0.00862082723184801,0.22803864696778703,0.008073926660110003
336,0.007523095481226011,0.230058934117857,0.0005521226976329952
337,0.006176904456048987,0.250785970362031,0.004612577736104989
338,0.011650933837665994,0.252729915296039,0.0032698189620979923
339,0.01078781239564,0.26530976317536104,0.005109675899278993
340,0.009633841586881992,0.239417700593701,0.0035084471604709955
341,0.011464997278501005,0.21087639638321604,0.0033853545110459904
342,0.010160460552809003,0.21494628523993503,0.007523289498837987
343,0.011632120319179012,0.20771380215351404,0.004762801686040985
344,0.007406369310901995,0.219077625348496,0.002459180846657999
345,0.014151680344757,0.212827631092723,0.003737943996866999
346,0.011398238474396999,0.20804085596050503,0.0030203192349100016
347,0.008592942697857014,0.20479478000477702,0.0026634065089559955
348,0.010234569545884004,0.213337247045211,0.005772367039168003
349,0.006860872466843998,0.203162347249161,0.005892864727705005
350,0.008945362901608994,0.198118798180488,0.0036592965013070022
351,0.014029398235340995,0.19739718412692503,0.005665267554730985
352,0.011542994441977011,0.18655568645959703,0.003581989181332984
353,0.012463058534692012,0.17302266460723803,0.0044882015457889946
354,0.011507807240681012,0.15267864182576701,0.008293300692881006
355,0.009914516478928992,0.161416448044731,0.002488150495949998
356,0.015305976279242989,0.158055207680039,0.009460230419339993
357,0.010047231790296013,0.14671742769282603,0.001953844648741987
358,0.012773318883807006,0.152353890221275,0.007779000785119006
359,0.015416947272598014,0.150380009574688,0.002137605300573997
360,0.011966071645019005,0.16219386854496404,0.00586483417921399
361,0.01138965799008601,0.17900509456310404,0.0025689160171520065
362,0.017100633453875996,0.19675569045907904,0.0035818906831980024
363,0.014371956793307994,0.210116212675326,0.004533892072211998
364,0.010903144676859988,0.206202924410736,0.006181062308779989
365,0.008492522965754007,0.17880411595558598,0.0022125685884520074
366,0.011165762465629003,0.16194095048574703,0.004981491597464999
367,0.013591749664065012,0.15805068284413198,0.005922466370227003
368,0.008030133671849987,0.17152487800230204,0.0019387750102669854
369,0.010318153312707995,0.15209551451743203,0.0058536625872099846
370,0.012087907929606012,0.160012024652524,0.00612597341870999
371,0.008775455911899988,0.154277194047786,0.007057524281703004
372,0.006728178413413,0.15253956755103704,0.007233651496111992
373,0.009075179481495999,0.15462755679886103,0.008047817746277997
374,0.007572475953029012,0.155423578109598,0.010739437982269007
375,0.009467148154708005,0.163636727914589,0.008551335780052988
376,0.012837612730320996,0.16695935781676602,0.011204204325856004
377,0.015798984750128003,0.17583948579540704,0.006822875122628996
378,0.014044161353509,0.17928731844490003,0.012388159641147006
379,0.008792511343079012,0.175880028294367,0.009332095749883002
380,0.011979708904656994,0.177471279954368,0.00981141740140501
381,0.009752902245147993,0.160493097879216,0.014224806778501992
382,0.015027678499927005,0.15359645051048298,0.014083714794537988
383,0.007774453506865009,0.15622559387797902,0.01905299840062899
384,0.014262316503371009,0.150996949338293,0.024254127533751002
385,0.012744686020978002,0.146009006115418,0.028738605201334005
386,0.010867091555231995,0.137574732117011,0.037762162695376994
387,0.011630069274252003,0.13461417566877404,0.056207233113998
388,0.0066884606140190095,0.12173892288112903,0.10383639225234598
389,0.009258434815347993,0.12274627771434699,0.13502108546748498
390,0.010330318618324008,0.113139489351544,0.137150675069528
391,0.013618115959129012,0.106131210174781,0.142975181608695
392,0.01346744228552399,0.09424642395125102,0.141332355489937
393,0.013994531071898991,0.07597923570456702,0.14550085668296597
394,0.010226280743713012,0.06472828096343702,0.149181295089311
395,0.013302717450226015,0.058348336223629005,0.14118501324899402
396,0.012768388714590989,0.05342921367155101,0.15077463587926
397,0.010991388446112998,0.045669726569317004,0.14158669217535802
398,0.010493159918562006,0.03244834828517701,0.14728625048501398
399,0.00919708238651501,0.032567884285266024,0.147053911332375
400,0.008096025738101004,0.027380821637695008,0.145752980275276
401,0.014710352075085004,0.020505254438467013,0.13972750868267098
402,0.012853115665203002,0.019316745372146005,0.138766727627758
403,0.011303102994515007,0.013805792791361016,0.137147064357935
404,0.009212952737517988,0.01371044944538502,0.13999062560826098
405,0.006364395954646995,0.007442200985327024,0.13747767174755898
406,0.010458477710947989,0.0033764087340900084,0.13821221251245902
407,0.013315195040904004,0.011493904390056014,0.138015448453487
408,0.01375103349134299,0.0067383083684730005,0.132050932121405
409,0.00793294660417801,0.005811311042608014,0.136380089558173
410,0.008106074048613993,0.00512861828092101,0.12304827155917497
411,0.011939986342745013,0.0049430449967080015,0.12635019286370097
412,0.01136631519897599,0.004257672164986015,0.11888412840148099
413,0.0061163664800379935,0.007289894793318014,0.122291023878009
414,0.011481047535991995,0.005937368344121008,0.12081049976701802
415,0.007283111636105011,0.006638477488289024,0.12365172294841797
416,0.011857642544984004,0.003656399977268021,0.12239216060800301
417,0.010705284535809989,0.01172690544933,0.12163804723326699
418,0.008646984940322011,0.007691276050275003,0.117252888721943
419,0.009603598345760994,0.003439500257849004,0.11843534929774702
420,0.011893407247931004,0.004800225077983,0.12133912513614797
421,0.004992665041943012,0.003167262164749024,0.12123310463530901
422,0.008790000822287009,0.005416035700958999,0.11501509118887898
423,0.00782539631950499,0.0040799457759630176,0.11874927284644998
424,0.009156213649278988,0.00675265441044301,0.10216779102561802
425,0.009392651524946005,0.006829032807745022,0.10724301483246401
426,0.007213660717509007,0.0036347012767170006,0.11591156088865101
427,0.006720393648557005,0.004487887682502023,0.10517759639184798
428,0.00674886436955599,0.010022800198184023,0.115264271664269
429,0.009723583537604996,0.0020270265638230034,0.104045908268798
430,0.010064260192780006,0.004040411938257021,0.11282021528244501
431,0.010816690909790011,0.003682986315175024,0.11038806194970702
432,0.005080579228224996,0.0,0.116579181047953
433,0.008648038394187013,0.004589735369739001,0.10653154270641801
434,0.009628436513523991,0.0023290131802610192,0.10894813604092601
435,0.013213553326163002,0.00209842369121202,0.11102546520198997
436,0.013107826729698013,0.010307672209711016,0.10389073603022497
437,0.010279447364769989,0.010525519443837006,0.10819245620698997
438,0.010697175465904013,0.0035043422851560035,0.10635264213038298
439,0.010323906935402,0.005926077792583001,0.10677849698013397
440,0.008297750700585,0.007443211396290006,0.10467460825745101
441,0.003441805849380003,0.0055450530451480184,0.11157775978115902
442,0.01222496064216999,0.006497313092123008,0.103799725694814
443,0.008888443776616989,0.007608803852406004,0.11340774996311898
444,0.012352117314547995,0.010215673740128023,0.112869223670154
445,0.01341773262634699,0.0040536825552240086,0.114498205393531
446,0.008924492106713006,0.001768907706513001,0.104669601594305
447,0.003968669515061002,0.0036573138609990175,0.097175448970058
448,0.002871118310262988,0.00934016889464201,0.102411778286086
449,0.005669572715480992,0.0033498005866000047,0.10266762086425801
450,0.0069785089790929955,0.004269921766889007,0.108484123900915
